x,y
2.7395604855596334,1.2864995008173228
-0.6112156024794768,0.21273558400021741
3.5859791991138246,0.5151111216463996
1.973680290593639,1.2973692867117756
-4.058226521123505,0.036701502199427694
4.756223516367559,-0.11366117914015383
2.6113970199035297,1.3422339515065245
2.860643052769538,1.2149104608475132
-3.7188636732445413,0.36822984261371183
-0.49614062104432866,0.14270571496995998
-1.2920197576741876,0.7880007652407077
4.267649888486018,-0.10496917990413812
1.4386512008066454,0.9200259102078789
3.2276161327082997,0.9030963610500827
-0.5658580117266887,0.18370916699784495
-2.727612782152231,1.2925867041508199
0.545847870158348,0.1714815240586378
-4.3618274389582465,-0.1457167156207122
3.276311719925821,0.8533979764370311
1.3166439912206485,0.8105297050291007
2.5808774008537383,1.3523378751848862
-1.4547403187013164,0.9341041212426907
4.706980243949033,-0.13788939535997535
3.9312112132219768,0.14969560291846284
2.783834970737619,1.2623881024044754
-3.0536129214803243,1.0666099850277568
-0.3327899627296582,0.06543302590132834
-4.561962342127712,-0.17407253861749705
-3.4571050793245215,0.6587814026652786
1.8304895324245463,1.2196247069603947
2.447621559078171,1.3818281967562718
4.6750973243421,-0.15026997471236303
-1.7417464186184806,1.161547057225976
-1.2954029396513111,0.7911018550127256
-0.3044418872419208,0.05489835419741149
-3.1052864091571433,1.020638628709389
-3.7007849466452836,0.38794458622763994
-0.24295073774066256,0.03512556239629482
-2.7309065094911587,1.2909265608194391
1.6981399468251035,1.1305627715471218
-0.6284808112766926,0.2242459426001221
3.3267819605783746,0.8004633037744052
2.0026510200224914,1.3104559463827465
-1.8763335861795893,1.246778820662162
3.3225980139520104,0.8049010344266085
3.047643574968019,1.0717642808091004
-1.1252162096982554,0.6342866500587598
-2.116718960697559,1.3525753817909796
1.824955039749755,1.2162104189237823
-3.602475163906902,0.4967026528516161
-3.0009179752489166,1.1109319647839309
-4.926377302489945,0.019911745627476662
2.869243775021384,1.2091613521056908
1.6485085659203214,1.0935246695045144
2.0516537862633513,1.3304250540161378
2.807290310219679,1.248638203339897
-0.41084224461660046,0.0989205569589667
0.6874119595289374,0.2653483815535823
-3.6020300187234255,0.4971990764504024
-3.8546992646402654,0.2250244216237327
1.6840296179047165,1.1202180860497193
-0.28903793856867477,0.04954656420916095
0.6523610648118883,0.24057005983540458
2.649988574160256,1.3276950612384357
1.347183200005908,0.8383111710270138
0.5357940065799582,0.16547535473830083
0.5920716074541355,0.2002668986073773
-1.960499019373878,1.2911080532385462
-4.691821654320606,-0.14409562343710558
-0.6328261076763764,0.22718178710328185
-2.854153271804708,1.2191918820620211
-0.9147135627536385,0.44607406407722905
3.534030732681661,0.573155928739273
-2.6606051413465925,1.3233529328305065
-4.41697258310934,-0.1618521852720689
-2.1861610797800344,1.3704990916990303
-2.064062422333164,1.3350392184650477
1.6191651472689506,1.0708053091290504
0.5703215234127834,0.18648573252570344
2.838982091064135,1.2290089469244392
1.6431354032738754,1.0894084261604478
-0.9361313855992948,0.46455364507142516
3.140203846660347,0.9882685875881276
-3.330270800922961,0.7967564569873196
-4.772879268661395,-0.10403723339101312
-4.099521392243583,0.0038994161539422922
2.223593505964503,1.3776346642154291
-0.38122769748612617,0.08545330316403316
-3.387282209663982,0.7354318275750319
0.010447751033635377,6.549230809162128e-05
-3.476878972868316,0.6368533767589118
1.9632037507773603,1.2924082989936254
-0.538437244259693,0.16704542326460625
-1.1897877390351752,0.6937935507087538
-1.9848791085212347,1.302538775892262
1.3028259311888846,0.797899753603009
-1.3818738944660958,0.869600771814612
-4.12350080683899,-0.014140681981541281
-3.819940978794847,0.2606733952346638
4.618976645495145,-0.16592498150929735
4.085806907076071,0.01455557107890515
1.9970713381074956,1.3080083805607021
-2.3413003854048045,1.388180133532999
4.691763773477239,-0.14411820572340472
2.7875090396579463,1.2602785257215023
2.168901891589956,1.3666079368850133
-0.5063849785621133,0.14844576129816364
-2.27758438154841,1.3847354220411938
-4.036090378465007,0.05513960460962575
4.026023965438417,0.06371198087016983
-0.4422371016638893,0.11418779530773507
-2.976366352047697,1.1306454196474824
-1.940433758493475,1.281215190762056
0.7921956894189597,0.3447382622742393
-3.2322721706076827,0.8984086581574191
3.5661428409237548,0.5372708454434387
2.585195298352101,1.3509835842254363
2.1946295595093677,1.3722702077948674
-0.6790696022489628,0.2593649373580802
1.273088407024432,0.7706188830367455
0.8409796891273558,0.3841143640812369
1.4984660155482,0.9718140306557926
-4.155556788601109,-0.03703057249618702
-0.8419259782939037,0.38489170308734594
-4.583858261381075,-0.17184802127866483
-0.060091807554810694,0.002165528771966398
-1.7013878766721469,1.1329223800577746
-3.554758111339531,0.5499942882390179
